HeartRate,Variance,Label
94.93671,73.790451,Negative
94.33962,63.888858,Negative
93.75,54.810746,Negative
93.1677,46.527812,Negative
92.59259,39.012773,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
96.77419,108.73529,Negative
99.33775,168.77066,Negative
100.6711,205.19327,Negative
102.0408,246.3093,Negative
101.3514,225.1434,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
101.3514,225.1434,Negative
100.6711,205.19327,Negative
98.68421,152.21732,Negative
96.77419,108.73529,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
97.4026,122.2357,Negative
98.68421,152.21732,Negative
100.6711,205.19327,Negative
100.6711,205.19327,Negative
100.6711,205.19327,Negative
100.6711,205.19327,Negative
101.3514,225.1434,Negative
103.4483,292.46827,Negative
102.7397,268.7355,Negative
102.0408,246.3093,Negative
100.6711,205.19327,Negative
98.68421,152.21732,Negative
97.4026,122.2357,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
98.68421,152.21732,Negative
99.33775,168.77066,Negative
99.33775,168.77066,Negative
99.33775,168.77066,Negative
97.4026,122.2357,Negative
96.15385,96.182626,Negative
94.93671,73.790451,Negative
91.46341,26.182078,Negative
88.7574,5.8120745,Negative
87.2093,0.74430359,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
89.82036,12.067198,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
93.75,54.810746,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
98.03922,136.71792,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
96.15385,96.182626,Negative
95.5414,84.544885,Negative
94.93671,73.790451,Negative
94.33962,63.888858,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
96.15385,96.182626,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
96.15385,96.182626,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
98.03922,136.71792,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
102.0408,246.3093,Negative
102.7397,268.7355,Negative
102.7397,268.7355,Negative
101.3514,225.1434,Negative
99.33775,168.77066,Negative
98.68421,152.21732,Negative
95.5414,84.544885,Negative
92.59259,39.012773,Negative
90.90909,20.816579,Negative
89.28571,8.6385573,Negative
89.82036,12.067198,Negative
90.90909,20.816579,Negative
92.02454,32.239319,Negative
93.1677,46.527812,Negative
93.75,54.810746,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
97.4026,122.2357,Negative
98.68421,152.21732,Negative
100.6711,205.19327,Negative
102.0408,246.3093,Negative
102.0408,246.3093,Negative
100,186.4161,Negative
97.4026,122.2357,Negative
94.33962,63.888858,Negative
92.02454,32.239319,Negative
89.82036,12.067198,Negative
87.2093,0.74430359,Negative
86.2069,0.019509235,Negative
86.2069,0.019509235,Negative
88.23529,3.5672712,Negative
89.82036,12.067198,Negative
90.36145,16.119211,Negative
92.02454,32.239319,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
95.5414,84.544885,Negative
94.33962,63.888858,Negative
93.1677,46.527812,Negative
90.90909,20.816579,Negative
87.2093,0.74430359,Negative
85.22727,1.2528309,Negative
86.7052,0.12861569,Negative
90.36145,16.119211,Negative
93.75,54.810746,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
63.02521,543.88592,Negative
63.02521,543.88592,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
94.93671,73.790451,Negative
93.75,54.810746,Negative
92.02454,32.239319,Negative
89.82036,12.067198,Negative
89.28571,8.6385573,Negative
89.28571,8.6385573,Negative
89.82036,12.067198,Negative
90.90909,20.816579,Negative
91.46341,26.182078,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
100,186.4161,Negative
97.4026,122.2357,Negative
93.75,54.810746,Negative
91.46341,26.182078,Negative
88.23529,3.5672712,Negative
85.22727,1.2528309,Negative
84.74576,2.5625904,Negative
85.71429,0.39978596,Negative
88.23529,3.5672712,Negative
89.82036,12.067198,Negative
91.46341,26.182078,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
95.5414,84.544885,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
98.03922,136.71792,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
101.3514,225.1434,Negative
101.3514,225.1434,Negative
102.0408,246.3093,Negative
101.3514,225.1434,Negative
100,186.4161,Negative
100,186.4161,Negative
98.03922,136.71792,Negative
94.93671,73.790451,Negative
93.75,54.810746,Negative
92.59259,39.012773,Negative
91.46341,26.182078,Negative
89.28571,8.6385573,Negative
86.2069,0.019509235,Negative
84.74576,2.5625904,Negative
86.2069,0.019509235,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
93.1677,46.527812,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
98.03922,136.71792,Negative
98.68421,152.21732,Negative
99.33775,168.77066,Negative
99.33775,168.77066,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
99.33775,168.77066,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
101.3514,225.1434,Negative
100.6711,205.19327,Negative
99.33775,168.77066,Negative
98.03922,136.71792,Negative
96.15385,96.182626,Negative
93.75,54.810746,Negative
91.46341,26.182078,Negative
90.36145,16.119211,Negative
88.7574,5.8120745,Negative
86.7052,0.12861569,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
89.82036,12.067198,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
98.68421,152.21732,Negative
101.3514,225.1434,Negative
102.7397,268.7355,Negative
102.0408,246.3093,Negative
102.0408,246.3093,Negative
102.7397,268.7355,Negative
102.0408,246.3093,Negative
100.6711,205.19327,Negative
99.33775,168.77066,Negative
96.77419,108.73529,Negative
93.1677,46.527812,Negative
89.82036,12.067198,Negative
87.7193,1.8843773,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
90.36145,16.119211,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
92.59259,39.012773,Negative
95.5414,84.544885,Negative
96.77419,108.73529,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
96.77419,108.73529,Negative
93.75,54.810746,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
93.75,54.810746,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
98.03922,136.71792,Negative
98.03922,136.71792,Negative
98.03922,136.71792,Negative
98.68421,152.21732,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
98.68421,152.21732,Negative
96.15385,96.182626,Negative
96.15385,96.182626,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
98.03922,136.71792,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
99.33775,168.77066,Negative
100.6711,205.19327,Negative
99.33775,168.77066,Negative
95.5414,84.544885,Negative
91.46341,26.182078,Negative
88.7574,5.8120745,Negative
88.7574,5.8120745,Negative
88.7574,5.8120745,Negative
89.82036,12.067198,Negative
92.02454,32.239319,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
96.77419,108.73529,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
100,186.4161,Negative
100,186.4161,Negative
100,186.4161,Negative
100,186.4161,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
98.68421,152.21732,Negative
96.77419,108.73529,Negative
95.5414,84.544885,Negative
93.1677,46.527812,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
92.59259,39.012773,Negative
94.33962,63.888858,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
98.03922,136.71792,Negative
99.33775,168.77066,Negative
98.03922,136.71792,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
96.77419,108.73529,Negative
96.15385,96.182626,Negative
92.59259,39.012773,Negative
87.7193,1.8843773,Negative
85.71429,0.39978596,Negative
86.7052,0.12861569,Negative
88.7574,5.8120745,Negative
89.82036,12.067198,Negative
91.46341,26.182078,Negative
93.75,54.810746,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
98.03922,136.71792,Negative
98.03922,136.71792,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
96.15385,96.182626,Negative
94.33962,63.888858,Negative
90.90909,20.816579,Negative
89.28571,8.6385573,Negative
88.7574,5.8120745,Negative
87.7193,1.8843773,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
92.59259,39.012773,Negative
93.75,54.810746,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
96.15385,96.182626,Negative
95.5414,84.544885,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
94.33962,63.888858,Negative
91.46341,26.182078,Negative
89.28571,8.6385573,Negative
86.7052,0.12861569,Negative
82.87293,12.066202,Negative
81.96721,19.178784,Negative
83.33333,9.0796073,Negative
85.22727,1.2528309,Negative
86.7052,0.12861569,Negative
88.7574,5.8120745,Negative
91.46341,26.182078,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
96.15385,96.182626,Negative
98.03922,136.71792,Negative
98.68421,152.21732,Negative
98.03922,136.71792,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
95.5414,84.544885,Negative
94.93671,73.790451,Negative
94.33962,63.888858,Negative
93.1677,46.527812,Negative
90.90909,20.816579,Negative
88.23529,3.5672712,Negative
87.2093,0.74430359,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
89.82036,12.067198,Negative
89.82036,12.067198,Negative
88.23529,3.5672712,Negative
86.2069,0.019509235,Negative
85.22727,1.2528309,Negative
85.71429,0.39978596,Negative
83.79888,6.4907209,Negative
81.08108,27.725395,Negative
81.08108,27.725395,Negative
83.33333,9.0796073,Negative
84.74576,2.5625904,Negative
84.26966,4.3135514,Negative
85.22727,1.2528309,Negative
87.7193,1.8843773,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
89.82036,12.067198,Negative
89.28571,8.6385573,Negative
88.7574,5.8120745,Negative
88.7574,5.8120745,Negative
88.7574,5.8120745,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
87.2093,0.74430359,Negative
86.2069,0.019509235,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
90.90909,20.816579,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
90.36145,16.119211,Negative
88.23529,3.5672712,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
86.2069,0.019509235,Negative
85.22727,1.2528309,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
92.59259,39.012773,Negative
92.02454,32.239319,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
94.33962,63.888858,Negative
92.59259,39.012773,Negative
90.36145,16.119211,Negative
89.82036,12.067198,Negative
90.36145,16.119211,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
91.46341,26.182078,Negative
92.02454,32.239319,Negative
93.1677,46.527812,Negative
93.75,54.810746,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
91.46341,26.182078,Negative
90.36145,16.119211,Negative
88.7574,5.8120745,Negative
87.2093,0.74430359,Negative
87.7193,1.8843773,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
89.28571,8.6385573,Negative
90.90909,20.816579,Negative
91.46341,26.182078,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
92.02454,32.239319,Negative
93.1677,46.527812,Negative
95.5414,84.544885,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
95.5414,84.544885,Negative
94.93671,73.790451,Negative
94.33962,63.888858,Negative
93.75,54.810746,Negative
91.46341,26.182078,Negative
89.82036,12.067198,Negative
89.28571,8.6385573,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
90.90909,20.816579,Negative
91.46341,26.182078,Negative
92.02454,32.239319,Negative
93.75,54.810746,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
96.15385,96.182626,Negative
94.33962,63.888858,Negative
93.1677,46.527812,Negative
92.59259,39.012773,Negative
92.02454,32.239319,Negative
90.90909,20.816579,Negative
89.82036,12.067198,Negative
87.2093,0.74430359,Negative
85.71429,0.39978596,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
87.2093,0.74430359,Negative
87.7193,1.8843773,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
94.33962,63.888858,Negative
94.33962,63.888858,Negative
93.75,54.810746,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
93.75,54.810746,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
90.90909,20.816579,Negative
89.82036,12.067198,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
93.75,54.810746,Negative
92.59259,39.012773,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
92.02454,32.239319,Negative
90.90909,20.816579,Negative
92.59259,39.012773,Negative
92.59259,39.012773,Negative
91.46341,26.182078,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
91.46341,26.182078,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
90.90909,20.816579,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
87.7193,1.8843773,Negative
85.71429,0.39978596,Negative
85.22727,1.2528309,Negative
84.26966,4.3135514,Negative
83.33333,9.0796073,Negative
84.74576,2.5625904,Negative
86.7052,0.12861569,Negative
87.7193,1.8843773,Negative
88.7574,5.8120745,Negative
89.82036,12.067198,Negative
90.36145,16.119211,Negative
89.82036,12.067198,Negative
89.82036,12.067198,Negative
91.46341,26.182078,Negative
92.02454,32.239319,Negative
90.90909,20.816579,Negative
89.28571,8.6385573,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
87.2093,0.74430359,Negative
85.71429,0.39978596,Negative
84.74576,2.5625904,Negative
84.74576,2.5625904,Negative
84.26966,4.3135514,Negative
84.26966,4.3135514,Negative
84.26966,4.3135514,Negative
83.79888,6.4907209,Negative
83.79888,6.4907209,Negative
83.33333,9.0796073,Negative
82.87293,12.066202,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
82.87293,12.066202,Negative
82.41758,15.436959,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
82.41758,15.436959,Negative
81.96721,19.178784,Negative
82.87293,12.066202,Negative
83.79888,6.4907209,Negative
84.26966,4.3135514,Negative
83.79888,6.4907209,Negative
84.26966,4.3135514,Negative
85.22727,1.2528309,Negative
84.74576,2.5625904,Negative
84.26966,4.3135514,Negative
85.71429,0.39978596,Negative
85.71429,0.39978596,Negative
85.22727,1.2528309,Negative
85.22727,1.2528309,Negative
85.22727,1.2528309,Negative
86.2069,0.019509235,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
86.2069,0.019509235,Negative
85.22727,1.2528309,Negative
85.22727,1.2528309,Negative
85.71429,0.39978596,Negative
85.71429,0.39978596,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
88.7574,5.8120745,Negative
89.28571,8.6385573,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
87.2093,0.74430359,Negative
85.71429,0.39978596,Negative
84.74576,2.5625904,Negative
83.79888,6.4907209,Negative
84.26966,4.3135514,Negative
84.26966,4.3135514,Negative
84.74576,2.5625904,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
89.82036,12.067198,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
87.2093,0.74430359,Negative
86.7052,0.12861569,Negative
85.71429,0.39978596,Negative
85.71429,0.39978596,Negative
85.71429,0.39978596,Negative
85.71429,0.39978596,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
89.28571,8.6385573,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
87.2093,0.74430359,Negative
87.7193,1.8843773,Negative
86.7052,0.12861569,Negative
84.26966,4.3135514,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
82.87293,12.066202,Negative
82.41758,15.436959,Negative
83.33333,9.0796073,Negative
83.79888,6.4907209,Negative
82.87293,12.066202,Negative
81.96721,19.178784,Negative
81.96721,19.178784,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
83.79888,6.4907209,Negative
84.26966,4.3135514,Negative
85.22727,1.2528309,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
92.02454,32.239319,Negative
89.28571,8.6385573,Negative
87.2093,0.74430359,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
89.82036,12.067198,Negative
89.28571,8.6385573,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
89.28571,8.6385573,Negative
87.7193,1.8843773,Negative
86.2069,0.019509235,Negative
84.74576,2.5625904,Negative
83.79888,6.4907209,Negative
84.74576,2.5625904,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
88.23529,3.5672712,Negative
87.2093,0.74430359,Negative
85.71429,0.39978596,Negative
86.2069,0.019509235,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
94.33962,63.888858,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
98.03922,136.71792,Negative
98.03922,136.71792,Negative
98.03922,136.71792,Negative
98.03922,136.71792,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
94.33962,63.888858,Negative
92.59259,39.012773,Negative
91.46341,26.182078,Negative
88.7574,5.8120745,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
92.59259,39.012773,Negative
94.33962,63.888858,Negative
93.75,54.810746,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
97.4026,122.2357,Negative
98.68421,152.21732,Negative
100.6711,205.19327,Negative
101.3514,225.1434,Negative
101.3514,225.1434,Negative
102.0408,246.3093,Negative
102.7397,268.7355,Negative
102.0408,246.3093,Negative
100.6711,205.19327,Negative
